tconst,primaryTitle,title_fr,decade,release_date,production_country,genres,popularity,averageRating,class_vote,numVotes,runtimeMinutes,budget,revenue,overview,poster_url,backdrop_url,genres_stripped,1950s,1960s,1970s,1980s,1990s,FR,US,high votes,low votes,medium votes,Action,Adventure,Biography,Comedy,Crime,Drama,Fantasy,Film-Noir,History,Horror,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0048312,The Long Gray Line,Ce n'est qu'un au revoir...,1950s,09/02/1955,US,"['Biography', 'Comedy', 'Drama']",3.513,7.2,high votes,3026,138,0,0,"Enseignant depuis de nombreuses années à West Point, Martin Maher se souvient des premiers jours qu'il a passés au sein de l'école militaire. Immigrant irlandais, Martin est un cadet combatif et rétif à toute forme de discipline. Pourtant, sous la houlette du capitaine Kohler, Martin comprend peu à peu les règles qui régissent l'école avant de devenir l'assistant de l'officier. Il s'occupe à son tour de jeunes cadets, employant les méthodes de son mentor…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/jgAbnY9Vv9ASbRnVtiPERKH660V.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eyk1w3QpJ8O5glNBCdLogl7xw88.jpg,"Biography,Comedy,Drama",1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0048347,The Man with the Golden Arm,L'homme au bras d'or,1950s,26/12/1955,US,"['Crime', 'Drama', 'Romance']",8.708,7.3,high votes,11599,119,1000000,4350000,"Frankie Machine revient dans son quartier après un séjour dans un centre de désintoxication. Là-bas il y a appris la batterie où un ami lui annonça qu'il avait un don pour les percussions. Enthousiasmé il va tenter de contacter un impresario pour devenir batteur, ce que sa femme Zosh, dans un fauteuil roulant depuis un accident de voiture, ne souhaite pas afin que Frankie reste auprès d'elle. Mais malheureusement d'anciennes mauvaises fréquentations reviennent vers lui et le font rapidement replonger dans la drogue. Frankie est alors tiraillé entre les dealeurs envers qui il a des dettes et doit pour rembourser être donneur au poker pendant de longues veillées, entre sa femme qui sent que Frankie ne se soucie plus d'elle et qu'il va la quitter, et entre son amie Molly qui tente de le sortir de la drogue...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/v4Qo5ip291pYxZRX1rIWqt4J4Sv.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3biBcohe172vLq243lFKreiEOwA.jpg,"Crime,Drama,Romance",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt0048421,New York Confidential,New York confidentiel,1950s,15/02/1955,US,"['Crime', 'Drama', 'Film-Noir']",2.146,7.0,low votes,828,88,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/megZifGNBCHxbqeb9preURvMI17.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oGQrHznIFLXDVCnUSrIaccXqAV2.jpg,"Crime,Drama,Film-Noir",1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
tt0048488,The Phenix City Story,Phenix City Story,1950s,19/07/1955,US,"['Crime', 'Drama', 'Film-Noir']",3.746,7.2,high votes,3038,100,0,0,"D'après des faits réels. Au début des années 50, Phenix City, en Alabama, jouit d'une sinistre réputation. La proximité du cantonnement militaire de Fort Benning, dans la Georgie voisine, en fait un haut lieu de la pègre. Seuls quelques habitants osent encore s'opposer à son tout puissant patron, Rhett Tanner. Parmi ceux-ci, Ed Gage, Hugh Bentley et Hugh Britton qui tentent de rallier à leur cause, un avocat respecté mais prudent, Albert L. Patterson, par ailleurs un vieil ami de Thanner. Patterson refuse de s'engager de quelque côté que ce soit, puis reçoit son fils, lui même avocat, John, de retour d'Allemagne, où il eut affaire aux criminels de guerre nazis. John découvre que la démocratie peut être gangrenée de l'intérieur par la corruption et prend fait et cause pour le comité des citoyens. Il s'insurge, mais les rares citoyens honnêtes le payeront très cher. Il devra faire appel à l'armée et à la loi martiale...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/9VB4tGVtym2qXodfxQsCAJBKkSO.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AgpNe0X1qluiYKC4t6IYlAsAdGZ.jpg,"Crime,Drama,Film-Noir",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
tt0048491,Picnic,Picnic,1950s,11/02/1956,US,"['Drama', 'Romance']",5.423,7.0,high votes,9198,115,0,0,"En revenant sur le sol natal sans attaches ni fortune, Hal bouleverse la routine et les perspectives conjugales dans une petite ville du Kansas où les vacances d'été touchent à leur fin.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/l98owLhMIrmxc9bCTSuFJeBbxjx.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pI4l6pRclnUWUSE1YGbLghvymCc.jpg,"Drama,Romance",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0048499,La Pointe Courte,La Pointe Courte,1950s,04/01/1956,FR,"['Drama', 'Romance']",5.642,7.1,high votes,3922,80,0,0,"Un couple séjourne à la Pointe Courte, le quartier des pêcheurs de Sète : lui est un enfant du pays, elle une Parisienne qui découvre les lieux où son mari a grandi. Ils font le point sur leur amour, tandis que les familles de pêcheurs font face aux difficultés de la vie quotidienne.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/gD6MC2j78BRB6wDCOGc9HRczIAL.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iCXSQm3Yaao5Zrxbv0qJukYWzav.jpg,"Drama,Romance",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0048545,Rebel Without a Cause,La Fureur de vivre,1950s,29/10/1955,US,['Drama'],19.861,7.6,high votes,93218,111,1500000,199963,"Jim Stark est le petit nouveau au lycée. Un jeune homme accablé de problèmes familiaux et brimé par ses camarades mais qui n'aspire qu'à se faire une place parmi ses camarades. Entraîné malgré lui dans un défi de vitesse face à Buzz, chef d'un groupe un peu rebelle, ce dernier y perdra la vie. Suite à ce drame, Jim est entraîné dans une spirale de violence.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/7Ve2oZJ8QBUhlMgzPMYkJQtORNX.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oflZDGEo8rZqMIH98WmLRPPmqKY.jpg,Drama,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0048750,The Trouble with Harry,Mais qui a tué Harry?,1950s,03/10/1955,US,"['Comedy', 'Mystery']",10.767,7.0,high votes,39579,99,1200000,7000000,"Des coups de feu, un talon de chaussure, une bouteille, un cadavre et une pléiade de suspects. Un cadavre avec une blessure à la tête est retrouvé dans les collines du Vermont. Miss Graveley pense alors que c'est elle qui a tué l'homme en le frappant avec le talon de sa chaussure parce qu'il l'avait agressé. Le Capitaine Wiles pense également être l'auteur du crime car il chassait ce matin là. Enfin, Jennifer croit reconnaître Harry, son époux, qu'elle avait repoussé en lui donnant un coup de bouteille sur la tête. Chacun va alors tenter de dissimuler le meurtre qu'il pense avoir commis. Mais est-ce réellement un meurtre ?",https://image.tmdb.org/t/p/w600_and_h900_bestv2/ctsjhlWkNebCJIJRJ3ELw21YlN7.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/i5MaRm0FsJIpXVLAvrMsMt5YQ5p.jpg,"Comedy,Mystery",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0048973,Baby Doll,La Poupée de chair,1950s,18/12/1956,US,"['Comedy', 'Drama']",8.849,7.3,high votes,7926,114,0,0,"Archie Lee Meighan, aristocrate ruiné, vit avec sa femme-enfant Baby Doll dans les restes de sa vaste demeure. Si le mariage est effectif, il n'est pas encore consommé. La petite poupée de chair intéresse également un certain Vacarro, qui a compromis Archie Lee dans une affaire crapuleuse.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/hcHJGIlPNYT1v00ME40NJQptE58.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iF7wxLmiudwxrPoFF0f4QZVuoeT.jpg,"Comedy,Drama",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0048977,The Bad Seed,La mauvaise graine,1950s,12/09/1956,US,"['Drama', 'Horror', 'Thriller']",9.665,7.4,high votes,14864,129,1000000,0,"Kenneth Penmark, colonel de l'armée américaine, part comme souvent pour Washington et laisse seules sa femme Christine et sa petite fille Rhoda, un véritable petit ange blond en apparence. Les Penmark sont une famille aisée et vivent dans un bel immeuble appartenant à Mme Breedlove, une femme férue de psychanalyse qui adore la gamine. Lors d'une sortie scolaire au bord d'un lac, survient un grave accident. Un garçon qui avait gagné la première place à un concours de l'école, au grand dam d'une Rhoda envieuse, s'est noyé. Des faits non élucidés commencent à accuser la petite fille, capricieuse, roublarde et insensible, qui révèle peu à peu une personnalité troublante. Sa mère, de plus en plus isolée dans ses doutes, commence à s'inquiéter alors que des événements anciens concernant Rhoda et son propre passé enfoui remontent progressivement à la surface.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/ydx0sNhfyF2juS58Ze3fWMPuiEt.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tqiAcUqaXPyL2oo18CIPWUGxkJk.jpg,"Drama,Horror,Thriller",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
tt0049061,The Catered Affair,Un mariage du tonnerre,1950s,14/06/1956,US,"['Comedy', 'Drama', 'Romance']",2.502,7.4,high votes,3483,94,0,0,"Apprenant que leur fille va se marier, un chauffeur de taxi et sa femme qui ne roulent pas sur l'or cherchent à organiser une cérémonie coûteuse, que personne ne semble vraiment vouloir...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/hfRcP2beAtOSHUNnB9vCbezZFHJ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7vYspHEBmcRDwPtoYlmi9c3GZRW.jpg,"Comedy,Drama,Romance",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0049088,Come Next Spring,Celui qu'on n'attendait plus,1950s,09/03/1956,US,"['Drama', 'Romance']",2.47,7.1,low votes,606,92,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rlc8bvM8dajFPZEFYCNuAX1pgv2.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fS04Xghos5K2cHuUYxcDMlO1Car.jpg,"Drama,Romance",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0049201,The Fastest Gun Alive,La première balle tue,1950s,12/07/1956,US,"['Drama', 'Western']",5.312,7.1,high votes,3322,89,0,0,"Tournant le dos à son passé de tueur, George Temple quitte la ville où il est connu comme un tireur hors pair. Mais sa réputation le poursuit...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/wfMSIVvZNZdfCoypBBzAmpFZ1AH.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aRKTfQkMVBkE45D2ko0z5D7u7Na.jpg,"Drama,Western",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0049223,Forbidden Planet,Planète interdite,1950s,23/03/1956,US,"['Adventure', 'Sci-Fi']",17.904,7.5,high votes,50832,98,1900000,3250000,"Au XXIIe siècle, le vaisseau spatial C 57 D se pose sur la lointaine planète Altaïr 4. Une expédition dirigée par le commandant Adams vient enquêter sur la disparition, vingt années plus tôt, du navire spatial Bellérophon et de son équipage. Les explorateurs sont accueillis par Robby, un robot ultra perfectionné qui les conduit jusqu'à la formidable demeure de l'énigmatique Docteur Morbius. Celui-ci, avec sa fille Altaira est le seul survivant de l'expédition précédente qui a été décimée par une force inconnue... Le Docteur Morbius explique qu'il a découvert qu'il y a plusieurs milliers d'années, la planète était habitée par des êtres à l'intelligence exceptionnelle, les Krells, qui ont mystérieusement disparu, laissant derrière eux des traces de leur civilisation : un cube gigantesque de plusieurs kilomètres de côté capable de fournir une énergie incommensurable.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/iQbiHCMKL1ibv0yekalFpOMCPDt.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9EUmwXS6EbY5djAhLtBGzUbBwNV.jpg,"Adventure,Sci-Fi",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0049261,Giant,Géant,1950s,08/11/1956,US,"['Drama', 'Western']",25.346,7.6,high votes,40328,201,5400000,32855818,"Jett Rink et Bick Benedict convoitent la même femme, Leslie Lynnton, la fille d'une riche famille dans le pétrole de Virginie. Leslie épouse Bick qui devient le patron de Jett. Celui-ci décide alors de travailler pour son compte.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/e11w1vQ95Cn4yoMWdV8Nn1wcSNI.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4OnfjVUg827FMn0096JOYeNcxw6.jpg,"Drama,Western",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
tt0049291,The Harder They Fall,Plus dure sera la chute,1950s,09/05/1956,US,"['Drama', 'Film-Noir', 'Sport']",9.025,7.5,high votes,8587,109,0,1350000,"Eddie Willis, journaliste sportif, accepte l'offre de Benko, un manager de boxe corrompu, pour monter une combine qui les rendra riches. Ils profitent de la naïveté de Toro Moreno, un boxeur lourd et pataud, pour abuser du public auquel ils le présentent comme une force de la nature. Match après match, Toro écrase ses adversaires et gagne la sympathie du public qui, comme lui, ignore que chaque rencontre est truquée.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/aiAj7LHJ6zlf3aI8wYmE9UEnp5Y.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wLx7DUmPu2S6jPlhyfdnEWYLlb5.jpg,"Drama,Film-Noir,Sport",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
tt0049366,Invasion of the Body Snatchers,L'invasion des profanateurs de sépultures,1950s,05/02/1956,US,"['Drama', 'Horror', 'Sci-Fi']",11.582,7.7,high votes,51845,80,417000,3000000,Des habitants d'une petite ville des États-Unis sont victimes d'une étrange psychose et prétendent que des membres de leur famille ou leurs amis ont été dépossédés de leur identité…,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bDglRNfzrYmriSjAU8Ry0kjYkfF.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1qG8TfiE5mCMdaqrFioaGmhBrpY.jpg,"Drama,Horror,Sci-Fi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
tt0049434,The Last Wagon,La dernière caravane,1950s,21/09/1956,US,['Western'],5.757,7.0,high votes,3405,99,0,0,"Un homme blanc, surnommé Todd le comanche et recherché par la police, sauve les membres d'une caravane attaquée par les Apaches, et les aide à quitter le territoire indien.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/pUHwqrhbYGuINwbQBttXXGTPBOc.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4kNd1bI8pWDDThZi53DdlRKIsAQ.jpg,Western,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0049474,The Man in the Gray Flannel Suit,L'homme au complet gris,1950s,12/04/1956,US,"['Drama', 'Romance', 'War']",5.353,7.1,high votes,3884,153,0,0,"Un employé new-yorkais entend grimper dans la hiérarchie de son entreprise, et brigue un nouveau poste. Mais il est effrayé à l'idée de décrocher cet emploi qui risquerait de l'éloigner de sa famille, un traumatisme pour ce homme à l'enfance malheureuse. Les démons d'un passé douloureux refont alors surface...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/zSsJcyfufRUx7eJ74NiW4Wiochc.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oaGEEOWIcWqbPrYIsbHyxuPijJF.jpg,"Drama,Romance,War",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
tt0049552,Nightfall,Poursuites dans la nuit,1950s,09/11/1956,US,"['Crime', 'Drama', 'Film-Noir']",4.539,7.2,high votes,4228,78,0,0,"James Vanning est un homme simple, tranquille. Mais deux malfrats très dangereux pensent qu'il possède l'argent d'un casse. Il devient bientôt un homme en fuite dans les montagnes enneigés du Wyoming.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5S66mGnNs04hLyZngIgwaHoVWlp.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2Ynx0wvKHbsFT3uMHoNhvLPqCit.jpg,"Crime,Drama,Film-Noir",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
tt0049778,Somebody Up There Likes Me,Marqué par la haine,1950s,04/07/1956,US,"['Biography', 'Drama', 'Sport']",8.224,7.5,high votes,8561,113,1920000,3360000,"Rocky Barbella grandit à New York à la fin des années 1940, au sein d'une bande de petits délinquants. Après son service militaire, il intègre la salle d'un manager de boxe et gravit progressivement tous les échelons jusqu'à devenir champion du monde sous le nom de Rocky Graziano.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/y1ZDVoMBp8vRjfH2pYajrmyPWLI.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pIMNDAeuhcKj78aGEUn0Vu7jtDZ.jpg,"Biography,Drama,Sport",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt0049829,Tea and Sympathy,Thé et sympathie,1950s,27/09/1956,US,['Drama'],4.342,7.3,medium votes,2924,122,0,0,"Tom Lee, un étudiant de 17 ans, est plus attiré par la littérature et les arts que par les sports trop violents à son goût pratiqués dans son internat. À part l’amitié sans préjugés que lui témoigne son seul camarade Al, Tom se trouve marginalisé par les autres garçons du pensionnat qui l’ont surnommé « la sœur ». Il sympathise avec Laura Reynolds, la femme du professeur de gymnastique, elle-même éprouvant quelques difficultés relationnelles avec un mari conformiste et fruste. Un vrai dialogue s'instaure entre eux et Laura va aider Tom à assumer ses différences, lui démontrant que sensibilité et raffinement ne riment pas forcément avec homosexualité dont il est soupçonné dans ce milieu hautement machiste.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/23481nNNib4h7lhouzkbmUXiwCW.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1N5Q3MBudawG9v5tnjKDAwqGTj5.jpg,Drama,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0049843,There's Always Tomorrow,Demain est un autre jour,1950s,08/01/1956,US,"['Drama', 'Romance']",4.152,7.5,high votes,3293,84,0,0,"Clifford Groves, fabricant de jouets prospère, a une existence un peu morne, coincé entre son travail et une vie de famille insatisfaisante. De plus en plus seul et délaissé par sa femme Marion, il retrouve par hasard Norma Veil une ancienne collaboratrice pour laquelle il a toujours eu une attirance.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/hmBJFTmZcMeOBvB47bmuGUTM1Kr.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xGpGWJuLFLlXyDQZOkDV1WKTzuq.jpg,"Drama,Romance",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0049902,A Man Escaped,Le vent souffle où il veut,1950s,11/11/1956,FR,"['Drama', 'Thriller', 'War']",6.063,8.2,high votes,23341,101,0,0,"Conduit en 1943 au fort de Montluc pour y être exécuté par les Allemands, le lieutenant Fontaine parvient à s'échapper en compagnie d'un autre prisonnier, Jost.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/bRd5Pofvz0sCOOorMyt6141RNd5.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yEbJs6ZLURFgAFvS8EeNrYovYHa.jpg,"Drama,Thriller,War",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
tt0050086,3:10 to Yuma,3h10 pour Yuma,1950s,07/08/1957,US,"['Drama', 'Thriller', 'Western']",10.554,7.6,high votes,20613,92,0,0,"Le criminel Ben Wade est capturé dans une petite ville. Cela n’empêche pas son gang de sévir, mais on persuade Dan Evans, un éleveur, de convoyer en secret le dangereux hors-la-loi (et désormais prisonnier), par le train de Yuma pour une prime et l'estime de son fils. Très vite se met en place une guerre des nerfs alors que les deux attendent le train dans un hôtel.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/r8UbRpSlx8KHm7tPlv4Ooe2nEHP.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7B26BW9ec2atiGwCkJJZ5POR4wC.jpg,"Drama,Thriller,Western",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
tt0050123,Montparnasse 19,Les amants de Montparnasse,1950s,04/04/1958,FR,"['Biography', 'Drama', 'Romance']",3.735,7.4,medium votes,1584,108,0,0,"Années 1919. Les artistes et leurs mécènes se retrouvent dans les cafés de Montparnasse. Parmi eux, un peintre, Modigliani. Ignoré de ses contemporains, il noie son amertume dans l'alcool et la drogue. Seule Béatrice, une riche Anglaise, parvient à le réconforter. Un jour, à l'atelier, il rencontre Jeanne Hébuterne, une jeune bourgeoise, qui tombe sous son charme. Mais, miné par la tuberculose, le peintre de génie s'approche lentement de sa fin. Un marchand de tableaux, dans les derniers instants de vie de l'artiste, achète à bas prix toutes ses toiles...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/57TRYtaM4BEaO0qAxVQiVIPHutC.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eWjNy2XHIPGcaKmAsjiCt2zSbWD.jpg,"Biography,Drama,Romance",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0050539,The Incredible Shrinking Man,L'homme qui rétrécit,1950s,22/02/1957,US,"['Horror', 'Sci-Fi']",8.961,7.6,high votes,18787,81,750000,0,"A la suite d'une contamination radioactive, un homme voit avec effarement son corps diminuer de taille. A tel point qu'il devient la proie d'un chat puis d'une araignée. Courageusement, il part à la découverte de son univers.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/AuudZCPI3bcRTJWYFw1eTvKmBZr.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vdVPrTGRNdTd6Bs1fr7ulodcQVm.jpg,"Horror,Sci-Fi",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt0050669,Inspector Maigret,Maigret tend un piège,1950s,29/01/1958,FR,"['Crime', 'Drama']",7.799,7.2,medium votes,1933,119,0,0,"Paris, 1957. La police ne parvient pas à élucider le meurtre de quatre femmes, retrouvées poignardées, leurs vêtements lacérés. Le commissaire divisionnaire Jules Maigret prend l'enquête en main.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/wr67SVAx81vGg5alvoIN7M5l3uq.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ttDanzwS7klsTmmJFFdCifCVvdH.jpg,"Crime,Drama",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0050771,No Down Payment,Les sensuels,1950s,30/10/1957,US,['Drama'],1.721,7.1,medium votes,1137,105,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gjjDmdrkYgZNgNn00QEJE0s5n5i.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2xegakHz8mB4oVaXSFSSd1nnPT1.jpg,Drama,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0050850,The Gates of Paris,Porte des Lilas,1950s,27/09/1957,FR,"['Crime', 'Drama', 'Romance']",1.622,7.2,low votes,713,95,0,0,"Pour échapper à la police, Barbier, un gangster, trouve refuge chez un chanteur anarchiste surnommé ""L'Artiste"". Cette arrivée va bouleverser l'existence de Juju, un copain de ""L'Artiste"". Pilier de bistrot, Juju veut à tout prix devenir le protecteur de Barbier, dont il admire l'audace et le succès auprès des femmes.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/dLGsZOAWzVNf0qz1GFYWauEVdDV.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/21dYbveiR0IawFZApAWkGzd4NOO.jpg,"Crime,Drama,Romance",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt0051003,The Spirit of St. Louis,L'odyssée de Charles Lindbergh,1950s,01/04/1957,US,"['Adventure', 'Biography', 'Drama']",6.743,7.1,high votes,8269,135,0,0,"Le voyage de Charles Lindbergh de New York à Paris en 1927 au-dessus de l'Atlantique Nord dans un avion construit en un temps record. Défi déjà lancé par quelques prédecesseurs disparus à jamais. Après quelque trente-trois heures de vol, Lindbergh atterrira un peu fatigué mais sain et sauf sur la piste du Bourget sous les acclamations.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/jUpCGuDnKsggc2o589j8gKNg2uc.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cLgnnHy2b9gx0nbGEwHab1mIqBc.jpg,"Adventure,Biography,Drama",1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0051036,Sweet Smell of Success,Le Grand Chantage,1950s,04/07/1957,US,"['Drama', 'Film-Noir']",8.078,8.0,high votes,33458,96,3400000,2500000,"J.J. Hunsecker est l'éditorialiste le plus influent de New York. Il a décidé d'empêcher sa sœur d'épouser un guitariste de jazz. Pour cela, il demande à Sidney Falco, attaché de presse minable et sans scrupules de tout faire pour empêcher cette union. Ce dernier, aux abois, n'hésitera pas à se compromettre pour arriver à ses fins.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/oS8pYFu4cFWqDwUjG9BOUORKRNJ.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6L1Co3uRWuoaqDxpWvGDvgXms7T.jpg,"Drama,Film-Noir",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
