nconst,primaryName,birthYear,category,popularity,actor_image,knownForTitles,tconst_in_db
nm0001592,Joe Pantoliano,1951,actor,16.574,https://image.tmdb.org/t/p/w200//cXMOad9KKVBK1lg8EjEbcNPn1OT.jpg,"tt0115736,tt0133093,tt0209144,tt0112442",['tt0115736']
nm0001594,Anne Parillaud,1960,actress,14.331,https://image.tmdb.org/t/p/w200//d1mUo65Q1ZQLpK7idJEG95MMzkX.jpg,"tt0104812,tt0120744,tt0100263,tt0104511","['tt0097051', 'tt0100263']"
nm0001597,Mandy Patinkin,1952,actor,13.216,https://image.tmdb.org/t/p/w200//ykKV39t79fm6I88m8CjZFu0oBDU.jpg,"tt1796960,tt0093779,tt0094631,tt0099422",['tt0107623']
nm0001598,Robert Patrick,1958,actor,28.218,https://image.tmdb.org/t/p/w200//qRv2Es9rZoloullTbzss3I5j1Mp.jpg,"tt0103064,tt0419946,tt0133751,tt0106912",['tt0103064']
nm0001599,Will Patton,1954,actor,22.077,https://image.tmdb.org/t/p/w200//1V4DbU1mfEim4oaA5bvJywDAKwB.jpg,"tt0093640,tt0265349,tt0120591,tt0119925",['tt0093640']
nm0001601,David Paymer,1954,actor,5.303,https://image.tmdb.org/t/p/w200//yxSjd6rt9yWB0bxP6uTIqnQE0VU.jpg,"tt0112346,tt0120202,tt0113161,tt0385267",['tt0120784']
nm0001602,Guy Pearce,1967,actor,25.491,https://image.tmdb.org/t/p/w200//vTqk6Nh3WgqPubkS23eOlMAwmwa.jpg,"tt0887912,tt2345737,tt0119488,tt0209144",['tt0119488']
nm0001606,Chris Penn,1965,actor,11.568,https://image.tmdb.org/t/p/w200//9yvXUh10ZVSapGuem5daebveqR4.jpg,"tt0108399,tt0087277,tt0105236,tt0108122",['tt0105236']
nm0001607,Sydney Penny,1971,actress,7.014,https://image.tmdb.org/t/p/w200//ycGcpBnk0OkBebo8nPN1wb8F05t.jpg,"tt0085101,tt0065272,tt1578873,tt0089767",['tt0089767']
nm0001609,Rosie Perez,1964,actress,11.205,https://image.tmdb.org/t/p/w200//g6iJNyIhVDY5NxZU1jbKMjPnNYf.jpg,"tt0106881,tt0108451,tt0102536,tt0105812",['tt0106881']
nm0001610,Elizabeth Perkins,1960,actress,11.938,https://image.tmdb.org/t/p/w200//vTWYllD9V76rgv9XAbtkkjjeunG.jpg,"tt2649356,tt5555260,tt0439100,tt12614214","['tt0094737', 'tt0099073']"
nm0001613,Bernadette Peters,1948,actress,8.639,https://image.tmdb.org/t/p/w200//x2hZ6AsIAfb5t512Q72SYtdNdZf.jpg,"tt0082894,tt0079367,tt0118617,tt0176357",['tt0079367']
nm0001614,Lori Petty,1963,actress,17.596,https://image.tmdb.org/t/p/w200//bmJFh4VxRii7h7jpo4YVC6BFeVd.jpg,"tt0102685,tt0104694,tt0106965,tt0114614","['tt0102685', 'tt0104694']"
nm0001615,Elizabeth Peña,1959,actress,6.502,https://image.tmdb.org/t/p/w200//uyUrPmtbwiGFOq8pIfYVQYgmBmK.jpg,"tt0116905,tt0317705,tt0093378,tt0120812","['tt0099871', 'tt0116905']"
nm0001624,Oliver Platt,1960,actor,14.346,https://image.tmdb.org/t/p/w200//toAVx1NyoVbFkxh0ydRsD1fP6pV.jpg,"tt0139414,tt0108333,tt0182789,tt1190080",['tt0118892']
nm0001628,Sydney Pollack,1934,actor,9.653,https://image.tmdb.org/t/p/w200//j3iXrQDiceGrAzEF6HE49zA7Wwj.jpg,"tt0089755,tt0084805,tt0465538,tt0120663",['tt0104466']
nm0001631,Sarah Polley,1979,actress,17.761,https://image.tmdb.org/t/p/w200//kQEyOfhp72yM4t6uo16ypSXfVX1.jpg,"tt0363547,tt0314412,tt0139239,tt0120255",['tt0139239']
nm0001636,Priscilla Presley,1945,actress,22.489,https://image.tmdb.org/t/p/w200//qS3o1a2rIUS2suDVtEkpCvj6T6Q.jpg,"tt0102510,tt0110622,tt0095705,tt0098987",['tt0095705']
nm0001638,Jürgen Prochnow,1941,actor,9.568,https://image.tmdb.org/t/p/w200//xjakZgQRw4NXefazNuvQEaGhT1U.jpg,"tt0116209,tt0087182,tt0113492,tt0082096","['tt0097243', 'tt0113409']"
nm0001640,Richard Pryor,1940,actor,10.555,https://image.tmdb.org/t/p/w200//2tRCmTnKBRLVv9f6JKYtTANjSpu.jpg,"tt0098282,tt0081562,tt0082121,tt0086393",['tt0077248']
nm0001641,Vincent Perez,1964,actor,2.643,https://image.tmdb.org/t/p/w200//4YQooUljg7Nb4hyi4gHlE0gjKz1.jpg,"tt0118756,tt0238546,tt0115986,tt0099334","['tt0099334', 'tt0103203', 'tt0104507', 'tt0110963']"
nm0001642,Randy Quaid,1950,actor,15.936,https://image.tmdb.org/t/p/w200//cvooWcP6WUPzupwq7AUKnoNUInW.jpg,"tt0070290,tt0116629,tt0116778,tt0097958","['tt0070290', 'tt0085995']"
nm0001644,Aidan Quinn,1959,actor,14.984,https://image.tmdb.org/t/p/w200//viUuUmhiGdsfoQh0IpO5N312qNd.jpg,"tt0817177,tt0110322,tt0106387,tt0120791","['tt0091530', 'tt0099073', 'tt0106387', 'tt0110322']"
nm0001648,Charlotte Rampling,1946,actress,13.396,https://image.tmdb.org/t/p/w200//8a7bsHpjJ8cFtHRtHpQQzqNBDIi.jpg,"tt2094766,tt0324133,tt1527186,tt3544082","['tt0067927', 'tt0072973', 'tt0081554', 'tt0084855', 'tt0115577']"
nm0001653,Stephen Rea,1946,actor,9.516,https://image.tmdb.org/t/p/w200//8Ej68YWZ8P2Wwf2a0UXibqq9Mu9.jpg,"tt0110148,tt0104036,tt0434409,tt1496025",['tt0172396']
nm0001657,Oliver Reed,1938,actor,9.412,https://image.tmdb.org/t/p/w200//lEApzXRzw7PJFzYNEjpXnWQtSYZ.jpg,"tt0078908,tt0063385,tt0172495,tt0080658",['tt0073626']
nm0001659,Christopher Reeve,1952,actor,14.202,https://image.tmdb.org/t/p/w200//vAGrPf3ajy6OVE3FhgABynZfybP.jpg,"tt0078346,tt0081534,tt0086393,tt0094074","['tt0081534', 'tt0083806']"
nm0001663,Paul Reiser,1956,actor,10.102,https://image.tmdb.org/t/p/w200//v3e5TClep4ugMdU4qSRiKbvLr3B.jpg,"tt0103484,tt0086960,tt0090605,tt2582802",['tt0090605']
nm0001664,James Remar,1953,actor,18.022,https://image.tmdb.org/t/p/w200//ctMVpFDKKWCty60lLORf3IoJcv9.jpg,tt0420896,['tt0080120']
nm0001665,Lee Remick,1935,actress,11.077,https://image.tmdb.org/t/p/w200//90TB8k134kouctQkNU641aHkiHm.jpg,"tt0055895,tt0075005,tt0052561,tt0057681","['tt0052561', 'tt0054476', 'tt0055895', 'tt0055972', 'tt0063356']"
nm0001666,Debbie Reynolds,1932,actress,9.846,https://image.tmdb.org/t/p/w200//2jG8pk5fr9ZgCQOH1cLVDWbbwBK.jpg,"tt0119360,tt0058708,tt0051051,tt0045152",['tt0049061']
nm0001671,Diana Rigg,1938,actress,17.998,https://image.tmdb.org/t/p/w200//tFZei9BMHqau7XN2PeQ0M24RT7G.jpg,"tt0064757,tt9639470,tt0446755,tt0944947",['tt0067217']
nm0001680,Robert Romanus,1956,actor,2.067,https://image.tmdb.org/t/p/w200//7Vf8mvynFlRVfPKuuZp0FdlZE7F.jpg,"tt0083412,tt1017451,tt0156146,tt0083929",['tt0083929']
nm0001684,Katharine Ross,1940,actress,14.305,https://image.tmdb.org/t/p/w200//uVuemUvCY7UhM3QkTgqH5V3QVIe.jpg,"tt0073747,tt0246578,tt0064115,tt0061722","['tt0061722', 'tt0064115']"
nm0001687,Gena Rowlands,1930,actress,13.263,https://image.tmdb.org/t/p/w200//j6Op08k2AkPGrNHpMNp30Pu8t36.jpg,"tt0332280,tt0072417,tt0397101,tt0119313","['tt0056195', 'tt0056930', 'tt0062952', 'tt0067433', 'tt0072417', 'tt0079672', 'tt0080798', 'tt0087644', 'tt0094663']"
nm0001688,Alan Ruck,1956,actor,20.322,https://image.tmdb.org/t/p/w200//hj7CuWinT12hMKjRhSO4XEMVq7w.jpg,"tt0091042,tt0111257,tt0117998,tt0111280",['tt0091042']
nm0001691,Geoffrey Rush,1951,actor,17.149,https://image.tmdb.org/t/p/w200//t69hkD07olTK8o2CwuNnC1wg5Es.jpg,"tt0180073,tt0138097,tt1504320,tt0325980",['tt0119683']
nm0001696,Julian Sands,1958,actor,12.184,https://image.tmdb.org/t/p/w200//8TYtEyKZle2B3cUYT7FBM9HJRtZ.jpg,"tt0102511,tt0091867,tt0098622,tt0099052",['tt0113627']
nm0001697,Chris Sarandon,1942,actor,8.5,https://image.tmdb.org/t/p/w200//jP92Lq3JHl8mbdxzcZ6PyCQDwa5.jpg,tt0107688,['tt0089175']
nm0001702,Roy Scheider,1932,actor,14.199,https://image.tmdb.org/t/p/w200//t7SuN0XS2rda2WLaTlpD9RQEIE2.jpg,"tt0077766,tt0067116,tt0078754,tt0073195","['tt0067116', 'tt0067309', 'tt0073195', 'tt0074860', 'tt0076740']"
nm0001703,Maximilian Schell,1930,actor,5.913,https://image.tmdb.org/t/p/w200//6WLkJ6Lj8bhO3MdV8EBx41ZWjbL.jpg,"tt0120647,tt0120877,tt0078869,tt0055031","['tt0076245', 'tt0082175']"
nm0001706,Michael Schoeffling,1960,actor,7.455,https://image.tmdb.org/t/p/w200//sTsceqPYxcxGbtNEF65oerKVHvn.jpg,"tt0090270,tt0100140,tt0088128,tt0103262",['tt0088128']
nm0001714,Campbell Scott,1961,actor,9.811,https://image.tmdb.org/t/p/w200//lJCxZpQru76zBeuZGxc0Gm5Pm9y.jpg,"tt0115678,tt1872181,tt0299117,tt0105415",['tt0120176']
nm0001718,Kyra Sedgwick,1965,actress,12.451,https://image.tmdb.org/t/p/w200//mQAG19S3BjujgqkcvFcAx9bTZpu.jpg,"tt0114496,tt0117333,tt0361127,tt0458253",['tt0107091']
nm0001719,George Segal,1934,actor,8.682,https://image.tmdb.org/t/p/w200//e965A2ooT02J26MD13SpvfKmqJi.jpg,"tt0070819,tt0061184,tt1190080,tt0097778","['tt0059358', 'tt0061184', 'tt0063356', 'tt0071269']"
nm0001722,Rufus Sewell,1967,actor,35.626,https://image.tmdb.org/t/p/w200//yc2EWyg45GO03YqDttaEhjvegiE.jpg,"tt0183790,tt7549996,tt0443543,tt0118929",['tt0118892']
nm0001724,Tony Shalhoub,1953,actor,11.403,https://image.tmdb.org/t/p/w200//1zfBSuAmOr1xXjNg4WzFWPm5B0Z.jpg,"tt0243133,tt1291150,tt0177789,tt0312172","['tt0115678', 'tt0177789']"
nm0001725,Omar Sharif,1932,actor,9.898,https://image.tmdb.org/t/p/w200//zEZq6w8ixTFZ7xuP67PdE1YSc1.jpg,"tt0056172,tt0329388,tt0059113,tt0088286","['tt0062038', 'tt0062994', 'tt0102421']"
nm0001726,Helen Shaver,1951,actress,11.878,https://image.tmdb.org/t/p/w200//4RcaswFfLR8D3bQBHVlxyBR0R0H.jpg,"tt0078767,tt0115317,tt0115963,tt0089015","['tt0089015', 'tt0090863']"
nm0001728,Wallace Shawn,1943,actor,17.648,https://image.tmdb.org/t/p/w200//wVaM1WlFKDce4esThwL4XtNLhOe.jpg,"tt7653254,tt0093779,tt0082783,tt0317705","['tt0082783', 'tt0111590']"
nm0001729,Craig Sheffer,1960,actor,10.073,https://image.tmdb.org/t/p/w200//znp2pgqRtaUPKgDdORlKkHQx4M2.jpg,"tt0105265,tt0106912,tt0107889,tt0094006","['tt0094006', 'tt0105265']"
nm0001731,Sam Shepard,1943,actor,10.554,https://image.tmdb.org/t/p/w200//mVR3Le1rSGIbQmld3Ve42RVFcyI.jpg,"tt1935179,tt1322269,tt0086197,tt0265086","['tt0077405', 'tt0081414', 'tt0086197']"
nm0001732,Cybill Shepherd,1950,actress,19.851,https://image.tmdb.org/t/p/w200//kJ9JmNWeIas8L0W7nBzmIiSfKq.jpg,"tt0075314,tt0088571,tt0111932,tt0067328","['tt0067328', 'tt0068687', 'tt0075314']"
nm0001735,Talia Shire,1946,actress,12.695,https://image.tmdb.org/t/p/w200//due9MtmbvCMDd1aNveuMyjsaZ8W.jpg,"tt0068646,tt0089927,tt0075148,tt0100507","['tt0075148', 'tt0079817', 'tt0099674']"
nm0001740,O.J. Simpson,1947,actor,3.906,https://image.tmdb.org/t/p/w200//atFSL7hthG9D3p8kNvCpHN1ILDk.jpg,"tt0110622,tt0072308,tt0102510,tt0095705",['tt0095705']
nm0001744,Tom Sizemore,1961,actor,15.454,https://image.tmdb.org/t/p/w200//cXikL7I0e2geGVvcM2RT8gQq3Nb.jpg,"tt0199753,tt0120815,tt0265086,tt0120004","['tt0110632', 'tt0114558', 'tt0120815']"
nm0001745,Stellan Skarsgård,1951,actor,18.668,https://image.tmdb.org/t/p/w200//x78BtYHElirO7Iw8bL4m8CnzRDc.jpg,"tt0119217,tt1937390,tt2382009,tt0118607","['tt0119217', 'tt0122690']"
nm0001746,Ione Skye,1970,actress,12.977,https://image.tmdb.org/t/p/w200//7gkOvSaUcUPgBMNQ1NxecMzuVc2.jpg,"tt0113101,tt0091860,tt0098258,tt0332047",['tt0098258']
nm0001747,Charles Martin Smith,1953,actor,10.294,https://image.tmdb.org/t/p/w200//uzm5v0Q7nCH223EvPiJyh9Y0qiN.jpg,"tt0094226,tt0086005,tt0069704,tt1564349","['tt0069704', 'tt0086005', 'tt0088172', 'tt0094226']"
nm0001751,Jimmy Smits,1955,actor,13.998,https://image.tmdb.org/t/p/w200//dD04JlfW5N8bVrx7Cawn4A6g1xp.jpg,"tt3748528,tt0106079,tt0121766,tt1321510",['tt0113896']
nm0001771,Stella Stevens,1938,actress,10.98,https://image.tmdb.org/t/p/w200//lrDwWo1bymKbIQMlWqOa2RqWAUF.jpg,"tt0069113,tt0053245,tt0060980,tt0057372",['tt0065446']
nm0001772,Patrick Stewart,1940,actor,21.36,https://image.tmdb.org/t/p/w200//3yExCGqCMfSOVVHdEYTJhXaTtFZ.jpg,"tt0092455,tt0117731,tt3315342,tt0120844",['tt0117731']
nm0001773,David Ogden Stiers,1942,actor,8.054,https://image.tmdb.org/t/p/w200//cgCTQt3RZVkhkusG77l4HwHEH6A.jpg,"tt0068098,tt0114148,tt0101414,tt0275847",['tt0088794']
nm0001774,Ben Stiller,1965,actor,13.565,https://image.tmdb.org/t/p/w200//scgpxhI05JpdNXXfmpK6z0rPOWN.jpg,"tt1608290,tt0942385,tt0196229,tt0359950",['tt0129387']
nm0001777,Dean Stockwell,1936,actor,10.522,https://image.tmdb.org/t/p/w200//gdHo8LNElMf1XxoRYgi0UUzbJuB.jpg,"tt0096684,tt0087884,tt0095593,tt0087182","['tt0052700', 'tt0056196', 'tt0059633', 'tt0087884']"
nm0001782,Susan Strasberg,1938,actress,2.783,https://image.tmdb.org/t/p/w200//e3vIJilx5ouDgvPV39fwhkQVARW.jpg,"tt0055505,tt0076636,tt0052961,tt0048491","['tt0048491', 'tt0052961']"
nm0001783,Sally Struthers,1947,actress,4.033,https://image.tmdb.org/t/p/w200//9EeuFTEUG1mfPiZwNw38U3ovUa.jpg,"tt0068638,tt0066626,tt0065724,tt0238784",['tt0068638']
nm0001792,Rod Taylor,1930,actor,9.519,https://image.tmdb.org/t/p/w200//nSpfs8lXHxWcksZW3qC9ArMLAqZ.jpg,"tt0056869,tt0054387,tt0055254,tt0361748","['tt0054387', 'tt0056869', 'tt0057809']"
nm0001797,Rachel Ticotin,1958,actress,11.429,https://image.tmdb.org/t/p/w200//ihLzHGkgQcpUX26K5AtfG8VuYGB.jpg,"tt0100802,tt0328107,tt0118880,tt0106856","['tt0100802', 'tt0106856']"
nm0001800,Rip Torn,1931,actor,10.421,https://image.tmdb.org/t/p/w200//jP74MHyQl6R8mH7aZKHrrD2Qjj2.jpg,"tt0103466,tt0119654,tt0240515,tt0074851","['tt0053183', 'tt0082508', 'tt0101698']"
nm0001804,Stanley Tucci,1960,actor,42.132,https://image.tmdb.org/t/p/w200//mh7eTk1i2HSOxdyldWms4hrZ1Si.jpg,"tt1895587,tt0115678,tt0380510,tt1135503",['tt0115678']
nm0001806,John Turturro,1957,actor,21.122,https://image.tmdb.org/t/p/w200//63zA58rSyJxBMLBdgeMjjETmpDQ.jpg,"tt0110932,tt0101410,tt2258345,tt0190590","['tt0100150', 'tt0110932']"
nm0001816,Robert Vaughn,1932,actor,18.532,https://image.tmdb.org/t/p/w200//dr6dNvKEStZDJRLnByWg6fWAfoj.jpg,"tt0062765,tt0072308,tt0086393,tt0054047",['tt0062765']
nm0001817,Reginald VelJohnson,1952,actor,12.099,https://image.tmdb.org/t/p/w200//78x1ceFIKI8DHfEEj9dg4JrGwPa.jpg,"tt0099423,tt0096579,tt0095016,tt0087332","['tt0095016', 'tt0099423']"
nm0001821,Jan-Michael Vincent,1944,actor,8.862,https://image.tmdb.org/t/p/w200//6UTYjmRiqGKbVt6em01UWMWirIZ.jpg,"tt0075393,tt0068931,tt0118789,tt0072705",['tt0077235']
nm0001822,Robert Wagner,1930,actor,15.352,https://image.tmdb.org/t/p/w200//kmhHdvSbco83MfWFLtEKYLfIoHY.jpg,"tt0072308,tt0295178,tt0118655,tt0106770","['tt0046435', 'tt0057413']"
nm0001825,Andrew Kevin Walker,1964,actor,1.435,https://image.tmdb.org/t/p/w200//kgMKoXmY8AiyHWpQInKoRInU10V.jpg,"tt0162661,tt0114369,tt15033192,tt0109327",['tt0114369']
nm0001826,M. Emmet Walsh,1935,actor,10.072,https://image.tmdb.org/t/p/w200//zEQB39VArJ0Gnwvzb8NSRBrMe0J.jpg,"tt0079367,tt0083658,tt0086979,tt0090887","['tt0086979', 'tt0107623']"
nm0001831,David Warner,1941,actor,14.51,https://image.tmdb.org/t/p/w200//sJ5NyKkTmFGyiTrpCnZ1v0DSnQG.jpg,"tt0084827,tt0113409,tt0120338,tt0102975","['tt0065446', 'tt0080025', 'tt0113409']"
nm0001832,Sam Waterston,1940,actor,15.889,https://image.tmdb.org/t/p/w200//vNe4lHhXqOd5fF8oQ125KNQCfK3.jpg,"tt0098844,tt0087553,tt0071577,tt0111127","['tt0080889', 'tt0102388']"
nm0001834,Damon Wayans,1960,actor,7.086,https://image.tmdb.org/t/p/w200//pdSOalf1r7GKlcUhpKeBntAqgA6.jpg,"tt0110443,tt0102266,tt0273855,tt0104897",['tt0102266']
nm0001835,Carl Weathers,1948,actor,25.922,https://image.tmdb.org/t/p/w200//9Tot1ywxTQA3vFCcAjyK6h9Dao3.jpg,"tt0116483,tt0089927,tt0075148,tt0093773","['tt0075148', 'tt0079817', 'tt0093773']"
nm0001838,Rachel Weisz,1970,actress,54.135,https://image.tmdb.org/t/p/w200//58czHc8QU1L4H0N45T0UML8efgS.jpg,"tt0387131,tt3464902,tt0414993,tt0120616",['tt0120616']
nm0001839,Tuesday Weld,1943,actress,10.839,https://image.tmdb.org/t/p/w200//o4qj3MlbAYU9kewtB0VlfMhGRLf.jpg,"tt0083190,tt0106856,tt0069098,tt0087843","['tt0063456', 'tt0083190']"
nm0001844,Frank Whaley,1963,actor,17.747,https://image.tmdb.org/t/p/w200//ugs5aGtFvqVBgT8rcKEi1LyFur4.jpg,"tt0452702,tt0115759,tt0110912,tt0101761",['tt0114594']
nm0001845,Forest Whitaker,1961,actor,23.021,https://image.tmdb.org/t/p/w200//fugyEeN6sisuYi07HSoxdVHm0CZ.jpg,"tt0185183,tt1327773,tt1825683,tt0455590",['tt0093105']
nm0001848,Dianne Wiest,1946,actress,14.014,https://image.tmdb.org/t/p/w200//axqtFLgJNNz0N9i443USHCOvrmY.jpg,"tt0091167,tt0115685,tt0099487,tt0109348","['tt0091167', 'tt0093437', 'tt0093818', 'tt0098067', 'tt0099487', 'tt0109348', 'tt0115685']"
nm0001849,Kathleen Wilhoite,1964,actress,10.174,https://image.tmdb.org/t/p/w200//hyqJJRBN2YtxxO2OeuFW94OpSN6.jpg,"tt0106912,tt0098206,tt0091575,tt0119051",['tt0104756']
nm0001850,Billy Dee Williams,1937,actor,19.121,https://image.tmdb.org/t/p/w200//dCiHLiCapPuRwKkM1ytVZ7PwYQY.jpg,"tt0080684,tt2527338,tt0086190,tt4116284","['tt0080684', 'tt0086190']"
nm0001851,JoBeth Williams,1948,actress,9.814,https://image.tmdb.org/t/p/w200//As6PDqSwJjLEtYnUBcigGBrcxUZ.jpg,"tt0079417,tt0084516,tt0085244,tt0091778",['tt0084516']
nm0001852,Treat Williams,1951,actor,13.769,https://image.tmdb.org/t/p/w200//jbRMOU2K7ePg7Zs59nfgEYLeD1e.jpg,"tt0079261,tt0118956,tt0117331,tt0114660","['tt0082945', 'tt0087843']"
nm0001853,Vanessa Williams,1963,actress,16.643,https://image.tmdb.org/t/p/w200//30O1Af0wy6UBt8EpVRuq28tTGoT.jpg,"tt0162650,tt0116213,tt0805669,tt0410975",['tt0120169']
nm0001855,Tom Wilson,1959,actor,17.098,https://image.tmdb.org/t/p/w200//mVhm65ZVBIRIptWGiMIvoUy0Khi.jpg,"tt2404463,tt0099088,tt0096874,tt0088763","['tt0096874', 'tt0099088']"
nm0001856,Oprah Winfrey,1954,actress,8.853,https://image.tmdb.org/t/p/w200//nNpYieaDLxKZWw2FY9wsDkjwURu.jpg,"tt1620680,tt0090493,tt1327773,tt0088939",['tt0088939']
nm0001858,Mare Winningham,1959,actress,17.726,https://image.tmdb.org/t/p/w200//nXawdsVgNQp4Q41vu735nvajIT9.jpg,"tt0098536,tt2431286,tt0097889,tt0090060",['tt0097889']
nm0001872,Steve Zahn,1967,actor,38.848,https://image.tmdb.org/t/p/w200//rwrPdKGwXnByxUVMxMf8Y7oswi3.jpg,"tt0318649,tt3450958,tt0462504,tt0206314",['tt0120780']
nm0001879,Daphne Zuniga,1962,actress,6.528,https://image.tmdb.org/t/p/w200//jzxXGApvXYqYJKFpSH1WUnr8qCa.jpg,"tt0094012,tt0368530,tt0103491",['tt0090103']
nm0001917,Pedro Armendáriz Jr.,1940,actor,5.705,https://image.tmdb.org/t/p/w200//ngvcAFirJ6M7n8oO6FvgRYeIsX8.jpg,"tt0236493,tt0285823,tt0120746,tt0097742",['tt0082183']
nm0001923,Margaret Avery,1944,actress,5.509,https://image.tmdb.org/t/p/w200//pvAB2GwE8QCPo7WxwBW7ndqUoPR.jpg,"tt2345481,tt0088939,tt0094770,tt0070355",['tt0088939']
nm0001924,Hoyt Axton,1938,actor,6.389,https://image.tmdb.org/t/p/w200//CFdG7uCZrSEYtFfwYOlsLzJt0H.jpg,"tt0087363,tt0109830,tt0104187,tt0085244",['tt0087363']
nm0001929,Josiane Balasko,1950,actress,2.036,https://image.tmdb.org/t/p/w200//eDAW4L3nNpx0sfhh5nMix4KdjfM.jpg,"tt0113149,tt1091992,tt1442519,tt0074811","['tt0078907', 'tt0084555']"
nm0001954,Claire Bloom,1931,actress,6.07,https://image.tmdb.org/t/p/w200//c6XvOci7glAR4RRWVRvRB5iMsnO.jpg,"tt0057129,tt0044837,tt1504320,tt0082186",['tt0097123']
nm0001960,Romane Bohringer,1973,actress,7.58,https://image.tmdb.org/t/p/w200//keVDM0uUbKmo0yOVNrjMuKiH1B2.jpg,"tt0114702,tt8792898,tt0105032,tt0115561","['tt0110521', 'tt0115561']"
nm0001963,Jesse Borrego,1962,actor,5.335,https://image.tmdb.org/t/p/w200//bK9cPqXTJSRN72ZDKN3UXlKN3gU.jpg,"tt0106469,tt0118880,tt0083412,tt1657507",['tt0106469']
nm0001965,Élodie Bouchez,1973,actress,6.962,https://image.tmdb.org/t/p/w200//dGIb8TskCHotel0feCrkMd0LaYV.jpg,"tt0120449,tt0348876,tt0254199,tt0111019","['tt0111019', 'tt0120449']"
nm0001967,Peter Boyle,1935,actor,14.117,https://image.tmdb.org/t/p/w200//6TapQmC46mPDYrwm67tyJaEM97I.jpg,"tt0075314,tt0115167,tt0072431,tt0095963","['tt0068334', 'tt0070077', 'tt0072431', 'tt0079271']"
nm0001970,Klaus Maria Brandauer,1943,actor,6.447,https://image.tmdb.org/t/p/w200//mE4polIdi4QdzDvIuHgfM37n7l9.jpg,"tt0086006,tt0097417,tt0089755,tt0082736",['tt0089755']
nm0001976,Horst Buchholz,1933,actor,18.186,https://image.tmdb.org/t/p/w200//9V38Di9T0qsjKBl2dR7sZMN1N0i.jpg,"tt0055256,tt0118799,tt0054047,tt0054866",['tt0055256']
nm0001989,Leslie Caron,1931,actress,5.71,https://image.tmdb.org/t/p/w200//8KaogFPimucFHFyUkdA0c0Bym5C.jpg,"tt0046000,tt0043278,tt0051658,tt0241303",['tt0058092']
nm0001990,Elpidia Carrillo,1961,actress,4.866,https://image.tmdb.org/t/p/w200//zYVzGHtODIUs83uOlGnNtBMwLwo.jpg,"tt0420015,tt0100403,tt0091886,tt0093773",['tt0093773']
nm0001993,Vincent Cassel,1966,actor,22.789,https://image.tmdb.org/t/p/w200//ykBEiVh6YQ9UmMAYUiQkZBH3VV4.jpg,"tt0947798,tt0113247,tt0411272,tt1259014","['tt0113247', 'tt0115561']"
nm0001997,Patricia Charbonneau,1959,actress,2.893,https://image.tmdb.org/t/p/w200//z0qQgrPp86Vzj8qkbYWVVU2eFHv.jpg,"tt0091474,tt0899128,tt0089015,tt0160862",['tt0089015']
nm0002010,Christian Clavier,1952,actor,5.665,https://image.tmdb.org/t/p/w200//9WsvKjheeizXCcZrFjZCrCoItqO.jpg,"tt0133385,tt0108500,tt0250223,tt0189192","['tt0078907', 'tt0084555', 'tt0108500']"
nm0002018,Tom Conti,1941,actor,7.758,https://image.tmdb.org/t/p/w200//5wfZGnmk4tHKf5n4xVeavBpZTOM.jpg,"tt0084591,tt0398017,tt0085933,tt0073999",['tt0114494']
nm0002023,Matt Craven,1956,actor,8.719,https://image.tmdb.org/t/p/w200//tWF8B3Dj7zvKRmkTplp7ice6Wo9.jpg,"tt0099871,tt0104257,tt0112740,tt1270798","['tt0099871', 'tt0112740']"
nm0002057,Richard Edson,1954,actor,4.934,https://image.tmdb.org/t/p/w200//vuuU7beZrawR6VZB3a2QhDVtkjg.jpg,"tt0108255,tt0114558,tt0097216,tt0091042",['tt0097216']
nm0002059,Lisa Eichhorn,1952,actress,8.407,https://image.tmdb.org/t/p/w200//gMKTeKne8A3E8p5HxwOCX5Wts1A.jpg,"tt0108473,tt2194499,tt0082220,tt0079123",['tt0107322']
nm0002060,Lisa Eilbacher,1956,actress,18.379,https://image.tmdb.org/t/p/w200//tYbOrII1dXzNauGSbMlAZRyRUWT.jpg,"tt0097737,tt0085121,tt0084434,tt0086960",['tt0086960']
nm0002064,Giancarlo Esposito,1958,actor,55.358,https://image.tmdb.org/t/p/w200//lBvDQZjxhIGMbH61iHnqerpbqHc.jpg,"tt3040964,tt0903747,tt0114814,tt0097216",['tt0109842']
nm0002069,Mimsy Farmer,1945,actress,15.043,https://image.tmdb.org/t/p/w200//3g3uhMDl2CQHQR8I1ODhVcgKhiz.jpg,"tt0067681,tt1298650,tt0064694,tt2015381","['tt0069967', 'tt0073815']"
nm0002078,Frederic Forrest,1936,actor,6.622,https://image.tmdb.org/t/p/w200//mEHEX8n5D2iA52GgQ9v95IZmokQ.jpg,"tt0078788,tt0079826,tt0106856,tt0071360","['tt0071360', 'tt0078788', 'tt0100211']"
nm0002081,Edward Fox,1937,actor,14.339,https://image.tmdb.org/t/p/w200//mRAgZvRscftn6roAKdLQwrrrWrS.jpg,"tt0069947,tt0083987,tt0075784,tt0086006","['tt0069947', 'tt0086993']"
nm0002082,James Franciscus,1934,actor,7.38,https://image.tmdb.org/t/p/w200//wvu1kkLNnvWTz6G0JoxSFCf1BxR.jpg,"tt0065462,tt0079227,tt0065163,tt0065761",['tt0055270']
